"","index","Timestamp","T_72","T_48","T_24","T_3","T_2","T_1","T_0","Sun","Mon","Tue","Wed","Thu","Fri","Sat","Closed","OutsideTemperature","Output","ID"
"17458",17458,2015-06-04 06:00:00,46432.2915553976,47686.1506180253,49256.8550136704,45259.8312519636,44931.054504732,47588.5781640081,67691.155116916,0,0,0,0,1,0,0,0,13.95,92504.519544069,17530
"17459",17459,2015-06-04 07:00:00,54363.765439822,83715.8398339997,89537.5745428419,44931.054504732,47588.5781640081,67691.155116916,92504.519544069,0,0,0,0,1,0,0,0,14,114708.881396416,17531
"17460",17460,2015-06-04 08:00:00,52712.9879976736,101416.49053435,101535.009248876,47588.5781640081,67691.155116916,92504.519544069,114708.881396416,0,0,0,0,1,0,0,0,14,121267.712361149,17532
"17461",17461,2015-06-04 09:00:00,49177.8425373196,106445.183911765,94494.1491498964,67691.155116916,92504.519544069,114708.881396416,121267.712361149,0,0,0,0,1,0,0,0,13.95,113383.698991043,17533
"17462",17462,2015-06-04 10:00:00,44455.1236488605,93127.3393660424,102513.12007189,92504.519544069,114708.881396416,121267.712361149,113383.698991043,0,0,0,0,1,0,0,0,14,107659.801878756,17534
"17463",17463,2015-06-04 11:00:00,39290.4121494053,85328.4367506631,92860.3408301858,114708.881396416,121267.712361149,113383.698991043,107659.801878756,0,0,0,0,1,0,0,0,14,105272.723608331,17535
"17464",17464,2015-06-04 12:00:00,38938.0377162837,90090.6618772976,85265.0676840596,121267.712361149,113383.698991043,107659.801878756,105272.723608331,0,0,0,0,1,0,0,0,15.75,108885.025547269,17536
"17465",17465,2015-06-04 13:00:00,36374.3745154914,86212.4219726551,89380.6101602926,113383.698991043,107659.801878756,105272.723608331,108885.025547269,0,0,0,0,1,0,0,0,14,97364.3171247207,17537
"17466",17466,2015-06-04 14:00:00,35104.6069005784,84085.183389559,88783.5091645139,107659.801878756,105272.723608331,108885.025547269,97364.3171247207,0,0,0,0,1,0,0,0,15,98754.9897370028,17538
"17467",17467,2015-06-04 15:00:00,35622.6954200063,88657.3013163831,87572.8683355949,105272.723608331,108885.025547269,97364.3171247207,98754.9897370028,0,0,0,0,1,0,0,0,14.15,87989.1421203963,17539
"17468",17468,2015-06-04 16:00:00,38803.3453069339,86846.3777812283,83600.5028299305,108885.025547269,97364.3171247207,98754.9897370028,87989.1421203963,0,0,0,0,1,0,0,0,14,64777.7689083831,17540
"17469",17469,2015-06-04 17:00:00,33953.3580001916,54437.7402079491,64755.7620777216,97364.3171247207,98754.9897370028,87989.1421203963,64777.7689083831,0,0,0,0,1,0,0,0,14,62771.1701801179,17541
"17470",17470,2015-06-04 18:00:00,31542.9471864154,51510.0363023593,55144.6102144971,98754.9897370028,87989.1421203963,64777.7689083831,62771.1701801179,0,0,0,0,1,0,0,0,13.2,52577.7653032477,17542
"17471",17471,2015-06-04 19:00:00,30904.4839546946,46852.2773357322,46699.0249487162,87989.1421203963,64777.7689083831,62771.1701801179,52577.7653032477,0,0,0,0,1,0,0,0,12,52802.0758904719,17543
"17472",17472,2015-06-04 20:00:00,31290.5314901537,41295.1548799038,50314.7737406495,64777.7689083831,62771.1701801179,52577.7653032477,52802.0758904719,0,0,0,0,1,0,0,0,13,39999.9335813341,17544
"17473",17473,2015-06-04 21:00:00,25239.9787709398,31045.8049274966,33752.1148137813,62771.1701801179,52577.7653032477,52802.0758904719,39999.9335813341,0,0,0,0,1,0,0,0,12.9,39259.9207575249,17545
"17474",17474,2015-06-04 22:00:00,27509.8640395283,31676.8441681508,31777.8634751631,52577.7653032477,52802.0758904719,39999.9335813341,39259.9207575249,0,0,0,0,1,0,0,0,13,38668.6528975842,17546
"17475",17475,2015-06-04 23:00:00,25504.8561664917,32360.6467738849,34524.7401697756,52802.0758904719,39999.9335813341,39259.9207575249,38668.6528975842,0,0,0,0,1,0,0,0,13,41275.7994746232,17547
"17476",17476,2015-06-05 00:00:00,29605.5506605917,31100.9545754193,34007.7122205,39999.9335813341,39259.9207575249,38668.6528975842,41275.7994746232,0,0,0,0,0,1,0,0,12.8,50419.239900657,17548
"17477",17477,2015-06-05 01:00:00,34897.0002932539,39100.8352346709,45834.3951320047,39259.9207575249,38668.6528975842,41275.7994746232,50419.239900657,0,0,0,0,0,1,0,0,13,51391.517587833,17549
"17478",17478,2015-06-05 02:00:00,34743.7479062379,39791.0012613192,44590.3463432864,38668.6528975842,41275.7994746232,50419.239900657,51391.517587833,0,0,0,0,0,1,0,0,13,49043.415270508,17550
"17479",17479,2015-06-05 03:00:00,32775.3297034577,37787.053958435,45259.8312519636,41275.7994746232,50419.239900657,51391.517587833,49043.415270508,0,0,0,0,0,1,0,0,12.9,49671.8030857813,17551
"17480",17480,2015-06-05 04:00:00,33323.9096147659,40150.7996855073,44931.054504732,50419.239900657,51391.517587833,49043.415270508,49671.8030857813,0,0,0,0,0,1,0,0,12,49764.8681166509,17552
"17481",17481,2015-06-05 05:00:00,34028.9236235472,41779.0400119181,47588.5781640081,51391.517587833,49043.415270508,49671.8030857813,49764.8681166509,0,0,0,0,0,1,0,0,12,59525.2952288201,17553
"17482",17482,2015-06-05 06:00:00,47686.1506180253,49256.8550136704,67691.155116916,49043.415270508,49671.8030857813,49764.8681166509,59525.2952288201,0,0,0,0,0,1,0,0,12.75,111095.253744788,17554
"17483",17483,2015-06-05 07:00:00,83715.8398339997,89537.5745428419,92504.519544069,49671.8030857813,49764.8681166509,59525.2952288201,111095.253744788,0,0,0,0,0,1,0,0,12,128152.668647732,17555
"17484",17484,2015-06-05 08:00:00,101416.49053435,101535.009248876,114708.881396416,49764.8681166509,59525.2952288201,111095.253744788,128152.668647732,0,0,0,0,0,1,0,0,13,111805.570604331,17556
"17485",17485,2015-06-05 09:00:00,106445.183911765,94494.1491498964,121267.712361149,59525.2952288201,111095.253744788,128152.668647732,111805.570604331,0,0,0,0,0,1,0,0,12.75,112098.55310892,17557
"17486",17486,2015-06-05 10:00:00,93127.3393660424,102513.12007189,113383.698991043,111095.253744788,128152.668647732,111805.570604331,112098.55310892,0,0,0,0,0,1,0,0,14,88085.3888617229,17558
"17487",17487,2015-06-05 11:00:00,85328.4367506631,92860.3408301858,107659.801878756,128152.668647732,111805.570604331,112098.55310892,88085.3888617229,0,0,0,0,0,1,0,0,15,73485.3150017969,17559
"17488",17488,2015-06-05 12:00:00,90090.6618772976,85265.0676840596,105272.723608331,111805.570604331,112098.55310892,88085.3888617229,73485.3150017969,0,0,0,0,0,1,0,0,14.05,68792.0269350657,17560
"17489",17489,2015-06-05 13:00:00,86212.4219726551,89380.6101602926,108885.025547269,112098.55310892,88085.3888617229,73485.3150017969,68792.0269350657,0,0,0,0,0,1,0,0,15,64863.9402332623,17561
"17490",17490,2015-06-05 14:00:00,84085.183389559,88783.5091645139,97364.3171247207,88085.3888617229,73485.3150017969,68792.0269350657,64863.9402332623,0,0,0,0,0,1,0,0,13,62744.6559263089,17562
"17491",17491,2015-06-05 15:00:00,88657.3013163831,87572.8683355949,98754.9897370028,73485.3150017969,68792.0269350657,64863.9402332623,62744.6559263089,0,0,0,0,0,1,0,0,14.9,59451.5856032311,17563
"17492",17492,2015-06-05 16:00:00,86846.3777812283,83600.5028299305,87989.1421203963,68792.0269350657,64863.9402332623,62744.6559263089,59451.5856032311,0,0,0,0,0,1,0,0,13,60558.0254146807,17564
"17493",17493,2015-06-05 17:00:00,54437.7402079491,64755.7620777216,64777.7689083831,64863.9402332623,62744.6559263089,59451.5856032311,60558.0254146807,0,0,0,0,0,1,0,0,13,56850.5373045681,17565
"17494",17494,2015-06-05 18:00:00,51510.0363023593,55144.6102144971,62771.1701801179,62744.6559263089,59451.5856032311,60558.0254146807,56850.5373045681,0,0,0,0,0,1,0,0,11.15,44066.1595454824,17566
"17495",17495,2015-06-05 19:00:00,46852.2773357322,46699.0249487162,52577.7653032477,59451.5856032311,60558.0254146807,56850.5373045681,44066.1595454824,0,0,0,0,0,1,0,0,12,43902.0363144047,17567
"17496",17496,2015-06-05 20:00:00,41295.1548799038,50314.7737406495,52802.0758904719,60558.0254146807,56850.5373045681,44066.1595454824,43902.0363144047,0,0,0,0,0,1,0,0,12,39839.7874883278,17568
"17497",17497,2015-06-05 21:00:00,31045.8049274966,33752.1148137813,39999.9335813341,56850.5373045681,44066.1595454824,43902.0363144047,39839.7874883278,0,0,0,0,0,1,0,0,12,40196.6693445969,17569
"17498",17498,2015-06-05 22:00:00,31676.8441681508,31777.8634751631,39259.9207575249,44066.1595454824,43902.0363144047,39839.7874883278,40196.6693445969,0,0,0,0,0,1,0,0,12,38845.5029704903,17570
"17499",17499,2015-06-05 23:00:00,32360.6467738849,34524.7401697756,38668.6528975842,43902.0363144047,39839.7874883278,40196.6693445969,38845.5029704903,0,0,0,0,0,1,0,0,11,42922.3346361622,17571
"17500",17500,2015-06-06 00:00:00,31100.9545754193,34007.7122205,41275.7994746232,39839.7874883278,40196.6693445969,38845.5029704903,42922.3346361622,0,0,0,0,0,0,1,1,10.2,51512.9528702783,17572
"17501",17501,2015-06-06 01:00:00,39100.8352346709,45834.3951320047,50419.239900657,40196.6693445969,38845.5029704903,42922.3346361622,51512.9528702783,0,0,0,0,0,0,1,1,11,50946.0781238418,17573
"17502",17502,2015-06-06 02:00:00,39791.0012613192,44590.3463432864,51391.517587833,38845.5029704903,42922.3346361622,51512.9528702783,50946.0781238418,0,0,0,0,0,0,1,1,11,50143.4916610434,17574
"17503",17503,2015-06-06 03:00:00,37787.053958435,45259.8312519636,49043.415270508,42922.3346361622,51512.9528702783,50946.0781238418,50143.4916610434,0,0,0,0,0,0,1,1,9.95,50995.3946359266,17575
"17504",17504,2015-06-06 04:00:00,40150.7996855073,44931.054504732,49671.8030857813,51512.9528702783,50946.0781238418,50143.4916610434,50995.3946359266,0,0,0,0,0,0,1,1,9,52339.1370189667,17576
"17505",17505,2015-06-06 05:00:00,41779.0400119181,47588.5781640081,49764.8681166509,50946.0781238418,50143.4916610434,50995.3946359266,52339.1370189667,0,0,0,0,0,0,1,1,8,52804.9924583909,17577
"17506",17506,2015-06-06 06:00:00,49256.8550136704,67691.155116916,59525.2952288201,50143.4916610434,50995.3946359266,52339.1370189667,52804.9924583909,0,0,0,0,0,0,1,1,7.95,51292.0891360493,17578
"17507",17507,2015-06-06 07:00:00,89537.5745428419,92504.519544069,111095.253744788,50995.3946359266,52339.1370189667,52804.9924583909,51292.0891360493,0,0,0,0,0,0,1,1,10,48966.2587919238,17579
"17508",17508,2015-06-06 08:00:00,101535.009248876,114708.881396416,128152.668647732,52339.1370189667,52804.9924583909,51292.0891360493,48966.2587919238,0,0,0,0,0,0,1,1,9,46194.1935561928,17580
"17509",17509,2015-06-06 09:00:00,94494.1491498964,121267.712361149,111805.570604331,52804.9924583909,51292.0891360493,48966.2587919238,46194.1935561928,0,0,0,0,0,0,1,1,10,43775.2981811977,17581
"17510",17510,2015-06-06 10:00:00,102513.12007189,113383.698991043,112098.55310892,51292.0891360493,48966.2587919238,46194.1935561928,43775.2981811977,0,0,0,0,0,0,1,1,11,41061.2991613084,17582
"17511",17511,2015-06-06 11:00:00,92860.3408301858,107659.801878756,88085.3888617229,48966.2587919238,46194.1935561928,43775.2981811977,41061.2991613084,0,0,0,0,0,0,1,1,12,37930.4960715417,17583
"17512",17512,2015-06-06 12:00:00,85265.0676840596,105272.723608331,73485.3150017969,46194.1935561928,43775.2981811977,41061.2991613084,37930.4960715417,0,0,0,0,0,0,1,1,12.9,34924.8402597534,17584
"17513",17513,2015-06-06 13:00:00,89380.6101602926,108885.025547269,68792.0269350657,43775.2981811977,41061.2991613084,37930.4960715417,34924.8402597534,0,0,0,0,0,0,1,1,15,36667.8873051571,17585
"17514",17514,2015-06-06 14:00:00,88783.5091645139,97364.3171247207,64863.9402332623,41061.2991613084,37930.4960715417,34924.8402597534,36667.8873051571,0,0,0,0,0,0,1,1,14,35037.5258384416,17586
"17515",17515,2015-06-06 15:00:00,87572.8683355949,98754.9897370028,62744.6559263089,37930.4960715417,34924.8402597534,36667.8873051571,35037.5258384416,0,0,0,0,0,0,1,1,14.1,35215.7016240381,17587
"17516",17516,2015-06-06 16:00:00,83600.5028299305,87989.1421203963,59451.5856032311,34924.8402597534,36667.8873051571,35037.5258384416,35215.7016240381,0,0,0,0,0,0,1,1,14,38275.9767986729,17588
"17517",17517,2015-06-06 17:00:00,64755.7620777216,64777.7689083831,60558.0254146807,36667.8873051571,35037.5258384416,35215.7016240381,38275.9767986729,0,0,0,0,0,0,1,1,13,40285.4920948571,17589
"17518",17518,2015-06-06 18:00:00,55144.6102144971,62771.1701801179,56850.5373045681,35037.5258384416,35215.7016240381,38275.9767986729,40285.4920948571,0,0,0,0,0,0,1,1,12.15,40748.9612514384,17590
"17519",17519,2015-06-06 19:00:00,46699.0249487162,52577.7653032477,44066.1595454824,35215.7016240381,38275.9767986729,40285.4920948571,40748.9612514384,0,0,0,0,0,0,1,1,12,41884.0364570017,17591
"17520",17520,2015-06-06 20:00:00,50314.7737406495,52802.0758904719,43902.0363144047,38275.9767986729,40285.4920948571,40748.9612514384,41884.0364570017,0,0,0,0,0,0,1,1,10,42545.5670895363,17592
"17521",17521,2015-06-06 21:00:00,33752.1148137813,39999.9335813341,39839.7874883278,40285.4920948571,40748.9612514384,41884.0364570017,42545.5670895363,0,0,0,0,0,0,1,1,9.85,43309.9730268497,17593
"17522",17522,2015-06-06 22:00:00,31777.8634751631,39259.9207575249,40196.6693445969,40748.9612514384,41884.0364570017,42545.5670895363,43309.9730268497,0,0,0,0,0,0,1,1,10,44666.4422517182,17594
"17523",17523,2015-06-06 23:00:00,34524.7401697756,38668.6528975842,38845.5029704903,41884.0364570017,42545.5670895363,43309.9730268497,44666.4422517182,0,0,0,0,0,0,1,1,11,43521.2916297075,17595
"17524",17524,2015-06-07 00:00:00,34007.7122205,41275.7994746232,42922.3346361622,42545.5670895363,43309.9730268497,44666.4422517182,43521.2916297075,1,0,0,0,0,0,0,1,11,45088.5491723575,17596
"17525",17525,2015-06-07 01:00:00,45834.3951320047,50419.239900657,51512.9528702783,43309.9730268497,44666.4422517182,43521.2916297075,45088.5491723575,1,0,0,0,0,0,0,1,10,45722.2398383926,17597
"17526",17526,2015-06-07 02:00:00,44590.3463432864,51391.517587833,50946.0781238418,44666.4422517182,43521.2916297075,45088.5491723575,45722.2398383926,1,0,0,0,0,0,0,1,10,45160.1376576418,17598
"17527",17527,2015-06-07 03:00:00,45259.8312519636,49043.415270508,50143.4916610434,43521.2916297075,45088.5491723575,45722.2398383926,45160.1376576418,1,0,0,0,0,0,0,1,8.9,46009.9194922202,17599
"17528",17528,2015-06-07 04:00:00,44931.054504732,49671.8030857813,50995.3946359266,45088.5491723575,45722.2398383926,45160.1376576418,46009.9194922202,1,0,0,0,0,0,0,1,8,45812.6534438813,17600
"17529",17529,2015-06-07 05:00:00,47588.5781640081,49764.8681166509,52339.1370189667,45722.2398383926,45160.1376576418,46009.9194922202,45812.6534438813,1,0,0,0,0,0,0,1,8,48812.4761198316,17601
"17530",17530,2015-06-07 06:00:00,67691.155116916,59525.2952288201,52804.9924583909,45160.1376576418,46009.9194922202,45812.6534438813,48812.4761198316,1,0,0,0,0,0,0,1,8.8,47004.999437672,17602
"17531",17531,2015-06-07 07:00:00,92504.519544069,111095.253744788,51292.0891360493,46009.9194922202,45812.6534438813,48812.4761198316,47004.999437672,1,0,0,0,0,0,0,1,7,46897.0864246694,17603
"17532",17532,2015-06-07 08:00:00,114708.881396416,128152.668647732,48966.2587919238,45812.6534438813,48812.4761198316,47004.999437672,46897.0864246694,1,0,0,0,0,0,0,1,8,45116.1239963188,17604
"17533",17533,2015-06-07 09:00:00,121267.712361149,111805.570604331,46194.1935561928,48812.4761198316,47004.999437672,46897.0864246694,45116.1239963188,1,0,0,0,0,0,0,1,9.2,40416.7376512116,17605
"17534",17534,2015-06-07 10:00:00,113383.698991043,112098.55310892,43775.2981811977,47004.999437672,46897.0864246694,45116.1239963188,40416.7376512116,1,0,0,0,0,0,0,1,11,37268.4351539309,17606
"17535",17535,2015-06-07 11:00:00,107659.801878756,88085.3888617229,41061.2991613084,46897.0864246694,45116.1239963188,40416.7376512116,37268.4351539309,1,0,0,0,0,0,0,1,13,34399.0626067209,17607
"17536",17536,2015-06-07 12:00:00,105272.723608331,73485.3150017969,37930.4960715417,45116.1239963188,40416.7376512116,37268.4351539309,34399.0626067209,1,0,0,0,0,0,0,1,12.1,32051.2254319339,17608
"17537",17537,2015-06-07 13:00:00,108885.025547269,68792.0269350657,34924.8402597534,40416.7376512116,37268.4351539309,34399.0626067209,32051.2254319339,1,0,0,0,0,0,0,1,14,32208.1898144832,17609
"17538",17538,2015-06-07 14:00:00,97364.3171247207,64863.9402332623,36667.8873051571,37268.4351539309,34399.0626067209,32051.2254319339,32208.1898144832,1,0,0,0,0,0,0,1,13,32677.4921069025,17610
"17539",17539,2015-06-07 15:00:00,98754.9897370028,62744.6559263089,35037.5258384416,34399.0626067209,32051.2254319339,32208.1898144832,32677.4921069025,1,0,0,0,0,0,0,1,11.85,33372.6958417745,17611
"17540",17540,2015-06-07 16:00:00,87989.1421203963,59451.5856032311,35215.7016240381,32051.2254319339,32208.1898144832,32677.4921069025,33372.6958417745,1,0,0,0,0,0,0,1,13,35938.7453254095,17612
"17541",17541,2015-06-07 17:00:00,64777.7689083831,60558.0254146807,38275.9767986729,32208.1898144832,32677.4921069025,33372.6958417745,35938.7453254095,1,0,0,0,0,0,0,1,13,37621.3398721287,17613
"17542",17542,2015-06-07 18:00:00,62771.1701801179,56850.5373045681,40285.4920948571,32677.4921069025,33372.6958417745,35938.7453254095,37621.3398721287,1,0,0,0,0,0,0,1,12,38508.771947116,17614
"17543",17543,2015-06-07 19:00:00,52577.7653032477,44066.1595454824,40748.9612514384,33372.6958417745,35938.7453254095,37621.3398721287,38508.771947116,1,0,0,0,0,0,0,1,12,38874.9337922182,17615
"17544",17544,2015-06-07 20:00:00,52802.0758904719,43902.0363144047,41884.0364570017,35938.7453254095,37621.3398721287,38508.771947116,38874.9337922182,1,0,0,0,0,0,0,1,12,40127.7322846935,17616
"17545",17545,2015-06-07 21:00:00,39999.9335813341,39839.7874883278,42545.5670895363,37621.3398721287,38508.771947116,38874.9337922182,40127.7322846935,1,0,0,0,0,0,0,1,12.05,39239.2396395539,17617
"17546",17546,2015-06-07 22:00:00,39259.9207575249,40196.6693445969,43309.9730268497,38508.771947116,38874.9337922182,40127.7322846935,39239.2396395539,1,0,0,0,0,0,0,1,11,39772.706426191,17618
"17547",17547,2015-06-07 23:00:00,38668.6528975842,38845.5029704903,44666.4422517182,38874.9337922182,40127.7322846935,39239.2396395539,39772.706426191,1,0,0,0,0,0,0,1,11,38889.7817743513,17619
"17548",17548,2015-06-08 00:00:00,41275.7994746232,42922.3346361622,43521.2916297075,40127.7322846935,39239.2396395539,39772.706426191,38889.7817743513,0,0,0,0,0,0,0,0,10.75,41438.8621355486,17620
"17549",17549,2015-06-08 01:00:00,50419.239900657,51512.9528702783,45088.5491723575,39239.2396395539,39772.706426191,38889.7817743513,41438.8621355486,0,0,0,0,0,0,0,0,11,39760.5098694389,17621
"17550",17550,2015-06-08 02:00:00,51391.517587833,50946.0781238418,45722.2398383926,39772.706426191,38889.7817743513,41438.8621355486,39760.5098694389,0,0,0,0,0,0,0,0,11,40043.9472426571,17622
"17551",17551,2015-06-08 03:00:00,49043.415270508,50143.4916610434,45160.1376576418,38889.7817743513,41438.8621355486,39760.5098694389,40043.9472426571,0,0,0,0,0,0,0,0,10.9,40083.7186233706,17623
"17552",17552,2015-06-08 04:00:00,49671.8030857813,50995.3946359266,46009.9194922202,41438.8621355486,39760.5098694389,40043.9472426571,40083.7186233706,0,0,0,0,0,0,0,0,9,43732.6102325652,17624
"17553",17553,2015-06-08 05:00:00,49764.8681166509,52339.1370189667,45812.6534438813,39760.5098694389,40043.9472426571,40083.7186233706,43732.6102325652,0,0,0,0,0,0,0,0,8,55582.6256874217,17625
"17554",17554,2015-06-08 06:00:00,59525.2952288201,52804.9924583909,48812.4761198316,40043.9472426571,40083.7186233706,43732.6102325652,55582.6256874217,0,0,0,0,0,0,0,0,9,107844.341085266,17626
"17555",17555,2015-06-08 07:00:00,111095.253744788,51292.0891360493,47004.999437672,40083.7186233706,43732.6102325652,55582.6256874217,107844.341085266,0,0,0,0,0,0,0,0,7,122667.930104802,17627
"17556",17556,2015-06-08 08:00:00,128152.668647732,48966.2587919238,46897.0864246694,43732.6102325652,55582.6256874217,107844.341085266,122667.930104802,0,0,0,0,0,0,0,0,8,126506.398628731,17628
